Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\AddFromHistoryDialog.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\AddFromHistoryDialog.java,3,3,3,1,14,2,12,1,,,,7,2,0,,30,28,16,30,,9,6,4,11,,486,77,370,126,251,58,,,235,312,136,218,,,,,8,8,10,4,,3,,"0,16",77,77,82,37
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BaseCompareAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BaseCompareAction.java,1,1,1,1,4,0,4,0,,,,1,0,0,,4,4,1,4,,0,0,2,2,,43,8,19,10,5,16,,,10,15,10,5,,,,,2,2,2,1,,1,,"0,84",4,4,4,3
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BinaryCompareViewer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BinaryCompareViewer.java,4,4,5,2,17,2,16,2,,,,1,0,2,,5,5,5,5,,0,1,0,4,,140,21,105,40,64,26,,,67,87,40,52,,,,,14,14,17,8,,5,,"0,25",20,20,24,12
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BinaryCompareViewerCreator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BinaryCompareViewerCreator.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,29,4,9,6,1,16,,,5,7,6,1,,,,,1,1,1,1,,0,,"1,78",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BufferedCanvas.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BufferedCanvas.java,2,2,3,1,14,2,13,0,,,,3,0,1,,6,6,1,6,,1,0,0,5,,98,16,64,16,39,19,,,31,45,18,31,,,,,6,6,8,3,,2,,"0,30",12,12,14,7
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BufferedResourceNode.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\BufferedResourceNode.java,3,3,4,1,15,1,12,2,,,,1,0,0,,6,6,2,6,,0,0,1,5,,128,18,83,28,50,29,,,38,60,28,41,,,,,9,9,11,3,,5,,"0,35",20,20,22,8
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ChangePropertyAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ChangePropertyAction.java,2,2,2,1,5,0,5,0,,,,1,2,0,,9,7,4,9,,0,0,0,9,,82,12,57,23,24,15,,,31,46,23,24,,,,,3,3,3,1,,1,,"0,26",14,14,14,9
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareAction.java,2,2,2,2,10,1,7,2,,,,1,0,0,,3,3,3,3,,0,0,1,2,,64,9,34,18,14,22,,,21,28,17,13,,,,,3,3,3,3,,2,,"0,65",6,6,6,5
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareContainer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareContainer.java,1,1,1,1,4,0,4,0,,,,1,0,0,,12,12,1,12,,0,0,2,10,,112,17,56,31,13,39,,,24,38,26,13,,,,,2,2,2,1,,1,,"0,70",13,13,13,12
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareContentViewerSwitchingPane.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareContentViewerSwitchingPane.java,2,2,2,2,13,1,12,1,,,,8,0,2,,19,19,5,19,,0,3,3,13,,285,33,233,94,145,25,,,144,182,97,111,,,,,5,5,6,5,,3,,"0,11",38,38,46,30
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareDialog.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareDialog.java,2,2,2,1,8,0,6,2,,,,2,0,0,,22,22,5,22,,0,6,9,7,,286,32,172,64,89,83,,,90,134,62,83,,,,,5,5,7,3,,2,,"0,48",42,42,47,26
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditor.java,2,2,3,1,11,0,10,1,,,,8,0,10,,57,57,10,57,,2,17,4,34,,771,92,568,185,336,125,,,302,445,192,295,,,,,16,16,17,9,,4,,"0,22",142,142,158,82
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditorContributor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditorContributor.java,2,2,2,1,15,3,12,1,,,,1,0,0,,5,5,6,5,,0,0,0,5,,123,28,76,29,47,19,,,56,66,29,43,,,,,5,5,5,1,,2,,"0,25",9,9,9,5
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditorInputNavigator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditorInputNavigator.java,3,3,4,2,10,0,8,2,,,,1,0,0,,6,6,2,6,,0,2,1,3,,104,10,57,22,34,37,,,33,50,24,33,,,,,4,4,6,4,,2,,"0,65",16,16,21,13
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditorSelectionProvider.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareEditorSelectionProvider.java,2,2,2,1,7,0,6,1,,,,3,1,0,,21,20,4,21,,3,5,0,13,,245,38,142,57,62,66,,,76,116,62,63,,,,,3,3,4,3,,2,,"0,46",37,37,39,23
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareFilter.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareFilter.java,6,6,8,4,40,0,20,21,,,,1,2,1,,9,7,2,9,,0,5,0,4,,397,16,190,48,142,202,,,115,170,54,126,,,,,16,16,23,11,,3,,"1,06",58,58,73,37
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareHandlerService.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareHandlerService.java,3,3,3,2,10,0,10,0,,,,1,1,0,,11,10,6,11,,0,6,0,5,,153,15,125,46,70,13,,,65,98,45,69,,,,,6,6,8,5,,3,,"0,10",32,32,37,18
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareMessages.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareMessages.java,1,1,1,1,3,0,2,1,,,,1,0,106,,1,1,0,1,,0,1,0,0,,135,7,115,111,2,14,,,109,111,110,1,,,,,1,1,1,1,,0,,"0,12",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareOutlinePage.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareOutlinePage.java,2,2,2,1,6,0,6,0,,,,2,0,0,,16,16,4,16,,1,3,1,11,,157,18,106,36,54,33,,,53,84,37,51,,,,,3,3,3,1,,2,,"0,31",30,30,30,16
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ComparePreferenceInitializer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ComparePreferenceInitializer.java,1,1,1,1,4,0,3,1,,,,1,0,0,,2,2,0,2,,0,0,0,2,,27,5,11,7,2,11,,,5,8,7,2,,,,,1,1,1,1,,0,,"1,00",2,2,2,2
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ComparePreferencePage.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ComparePreferencePage.java,1,1,1,1,15,2,12,2,,,,6,3,15,,25,22,12,25,,1,6,2,16,,489,88,359,128,248,89,,,248,287,131,190,,,,,5,5,5,1,,2,,"0,25",37,37,37,25
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareStructureViewerSwitchingPane.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareStructureViewerSwitchingPane.java,2,2,2,2,12,1,11,1,,,,7,0,0,,18,18,3,18,,0,3,3,12,,256,29,208,83,126,22,,,125,162,86,98,,,,,5,5,6,5,,3,,"0,11",37,37,43,29
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareUIPlugin.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareUIPlugin.java,4,4,5,2,18,1,15,3,,,,6,25,30,,65,40,13,65,,8,20,1,36,,1423,143,1039,347,718,295,,,577,845,352,628,,,,,25,25,30,14,,5,,"0,28",282,277,310,133
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithEditionAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithEditionAction.java,1,1,1,1,4,0,4,1,,,,1,0,0,,1,1,0,1,,0,0,0,1,,20,3,7,3,2,11,,,3,5,3,2,,,,,1,1,1,1,,0,,"1,57",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithOtherResourceAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithOtherResourceAction.java,2,2,2,1,7,0,6,2,,,,1,0,0,,2,2,0,2,,0,0,1,1,,41,5,16,7,6,20,,,8,12,7,5,,,,,2,2,3,1,,1,,"1,25",3,3,4,2
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithOtherResourceDialog.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithOtherResourceDialog.java,2,2,2,1,8,0,7,1,,,,18,0,6,,80,80,27,80,,1,18,27,34,,838,121,648,217,379,90,,,348,482,219,296,,,,,6,6,7,4,,4,,"0,14",128,124,130,85
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithOtherResourceHandler.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareWithOtherResourceHandler.java,4,4,5,3,23,3,18,2,,,,1,0,0,,1,1,0,1,,0,0,0,1,,52,6,30,17,14,16,,,21,26,17,13,,,,,4,4,5,3,,2,,"0,53",4,4,5,3
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ContentChangeNotifier.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ContentChangeNotifier.java,2,2,2,1,9,0,8,1,,,,3,0,0,,8,8,2,8,,0,0,0,8,,91,9,54,19,25,28,,,25,40,22,20,,,,,3,3,3,1,,2,,"0,52",14,14,15,8
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\DiffImageDescriptor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\DiffImageDescriptor.java,3,3,6,2,12,0,11,0,,,,1,0,1,,10,10,5,10,,0,5,2,3,,168,17,125,30,82,26,,,58,92,32,62,,,,,8,8,19,6,,3,,"0,21",33,33,55,21
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\DocLineComparator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\DocLineComparator.java,3,3,3,2,19,1,12,6,,,,1,0,0,,8,8,5,8,,0,2,0,6,,202,22,110,36,67,71,,,54,79,35,58,,,,,7,7,7,7,,3,,"0,65",24,24,25,19
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\DocumentManager.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\DocumentManager.java,4,4,4,3,9,0,9,1,,,,1,4,3,,4,0,0,4,,0,0,0,4,,65,10,42,11,23,17,,,25,41,14,29,,,,,6,6,6,4,,3,,"0,40",15,15,15,11
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\EditionAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\EditionAction.java,3,3,3,2,13,1,11,1,,,,3,0,1,,14,14,6,14,,2,4,2,6,,237,43,178,75,104,22,,,106,144,77,87,,,,,13,13,14,9,,6,,"0,12",38,38,39,24
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ExceptionHandler.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ExceptionHandler.java,2,2,2,1,10,0,6,4,,,,1,5,1,,8,3,0,8,,0,1,2,5,,133,16,62,22,31,56,,,30,44,22,26,,,,,3,3,4,1,,2,,"0,90",13,13,15,8
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ICompareContextIds.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ICompareContextIds.java,0,0,0,0,0,0,0,0,,,,1,0,19,,0,0,0,0,,0,0,0,0,,53,8,23,22,19,40,,,21,22,22,0,,,,,0,0,0,0,,0,,"1,74",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ICompareUIConstants.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ICompareUIConstants.java,0,0,0,0,0,0,0,0,,,,1,0,27,,0,0,1,0,,0,0,0,0,,53,12,31,30,28,35,,,29,30,30,1,,,,,0,0,0,0,,0,,"1,13",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\IFlushable2.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\IFlushable2.java,0,0,0,0,0,0,0,0,,,,1,0,0,,2,2,0,2,,2,0,0,0,,28,3,7,6,0,18,,,5,6,6,0,,,,,0,0,0,0,,0,,"2,57",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\IMergeViewerTestAdapter.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\IMergeViewerTestAdapter.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,27,3,5,4,0,19,,,3,4,4,0,,,,,0,0,0,0,,0,,"3,80",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ISavingSaveable.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ISavingSaveable.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,23,2,5,4,0,16,,,3,4,4,0,,,,,0,0,0,0,,0,,"3,20",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\IViewerDescriptor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\IViewerDescriptor.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,1,0,0,0,,41,4,7,6,0,30,,,5,6,6,0,,,,,0,0,0,0,,0,,"4,29",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ImageCanvas.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ImageCanvas.java,2,2,2,1,13,1,11,0,,,,5,0,0,,9,9,1,9,,2,0,0,7,,139,19,95,24,67,25,,,55,72,28,53,,,,,6,6,6,1,,2,,"0,26",19,19,19,9
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ImageMergeViewer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ImageMergeViewer.java,2,2,2,1,11,1,10,1,,,,1,1,1,,8,7,5,8,,0,1,5,2,,144,26,100,33,53,20,,,54,74,33,43,,,,,10,10,10,1,,4,,"0,20",19,19,19,8
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ImageMergeViewerCreator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ImageMergeViewerCreator.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,30,4,10,7,1,16,,,6,8,7,1,,,,,1,1,1,1,,0,,"1,60",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ListContentProvider.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ListContentProvider.java,1,1,2,1,4,0,4,1,,,,1,0,0,,5,5,1,5,,0,0,0,5,,49,8,25,11,8,16,,,10,18,11,7,,,,,2,2,3,1,,1,,"0,64",7,7,9,5
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\MergeSourceViewer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\MergeSourceViewer.java,2,2,2,1,8,1,6,1,,,,6,0,10,,108,108,15,108,,2,14,2,90,,1039,157,736,272,395,167,,,363,557,286,328,,,,,8,8,9,8,,3,,"0,23",193,193,203,121
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\MergeViewerAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\MergeViewerAction.java,1,1,1,1,3,0,3,0,,,,1,0,0,,5,5,3,5,,0,0,0,5,,44,9,24,12,6,11,,,12,18,12,6,,,,,1,1,1,1,,0,,"0,46",5,5,5,5
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\MergeViewerContentProvider.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\MergeViewerContentProvider.java,2,2,3,1,7,0,6,0,,,,1,0,3,,21,21,4,21,,0,1,0,20,,201,29,150,43,86,23,,,64,116,43,79,,,,,6,6,7,4,,3,,"0,15",51,51,55,27
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\NavigationEndDialog.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\NavigationEndDialog.java,1,1,1,1,7,0,7,0,,,,1,0,0,,3,3,2,3,,0,0,2,1,,48,7,31,12,14,10,,,16,21,11,10,,,,,2,2,2,1,,1,,"0,32",4,4,4,3
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\NullViewer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\NullViewer.java,1,1,1,1,5,1,4,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,35,8,14,8,3,13,,,8,11,8,3,,,,,1,1,1,1,,0,,"0,93",2,2,2,2
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\OutlineViewerCreator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\OutlineViewerCreator.java,1,1,1,1,5,0,5,0,,,,2,0,1,,8,8,1,8,,0,0,0,8,,73,11,36,21,13,27,,,22,29,23,9,,,,,2,2,2,1,,0,,"0,75",6,6,6,5
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\OverlayPreferenceStore.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\OverlayPreferenceStore.java,2,2,2,1,6,1,5,0,,,,4,0,6,,45,45,6,45,,0,5,0,40,,452,82,257,81,142,114,,,114,210,85,144,,,,,15,15,17,3,,2,,"0,44",92,92,94,47
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ReplaceWithEditionAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ReplaceWithEditionAction.java,1,1,1,1,4,0,4,1,,,,1,0,0,,1,1,0,1,,0,0,0,1,,20,3,7,3,2,11,,,3,5,3,2,,,,,1,1,1,1,,0,,"1,57",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ReplaceWithPreviousEditionAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ReplaceWithPreviousEditionAction.java,1,1,1,1,5,0,5,1,,,,1,0,0,,1,1,0,1,,0,0,0,1,,21,3,8,3,3,11,,,3,5,3,2,,,,,1,1,1,1,,0,,"1,38",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ResizableDialog.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ResizableDialog.java,3,3,3,1,13,1,12,0,,,,2,0,5,,9,9,4,9,,0,1,3,5,,162,21,122,39,78,24,,,65,92,41,61,,,,,12,12,12,1,,4,,"0,20",26,26,27,9
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ResourceCompareInput.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ResourceCompareInput.java,3,3,3,2,13,1,12,1,,,,8,2,1,,33,31,19,33,,5,10,4,14,,553,71,425,148,265,66,,,250,350,154,236,,,,,11,11,11,4,,4,,"0,16",97,97,108,55
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ShowWhitespaceAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ShowWhitespaceAction.java,3,3,5,1,13,0,13,0,,,,1,0,0,,7,7,16,7,,0,3,2,2,,165,12,122,44,70,32,,,76,98,46,61,,,,,5,5,14,1,,4,,"0,26",21,21,34,7
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\SimpleTextViewer.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\SimpleTextViewer.java,2,2,2,1,6,0,6,0,,,,1,0,0,,5,5,2,5,,1,1,0,3,,66,13,42,18,16,12,,,22,32,18,15,,,,,3,3,3,3,,2,,"0,29",9,9,9,7
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\StreamMergerDescriptor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\StreamMergerDescriptor.java,2,2,2,1,7,0,6,1,,,,1,0,1,,2,2,1,2,,0,0,0,2,,47,6,20,9,8,22,,,10,14,9,5,,,,,3,3,3,1,,1,,"1,10",4,4,4,2
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\StructureCreatorDescriptor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\StructureCreatorDescriptor.java,2,2,2,1,6,0,5,1,,,,1,0,2,,3,3,1,3,,0,0,0,3,,57,8,25,11,11,26,,,13,18,11,7,,,,,3,3,3,1,,1,,"1,04",5,5,5,3
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TabFolderLayout.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TabFolderLayout.java,4,4,4,1,15,3,13,0,,,,1,0,0,,2,2,0,2,,0,0,2,0,,53,9,34,17,19,10,,,25,33,19,18,,,,,5,5,6,1,,1,,"0,29",7,7,8,2
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TextEditorPropertyAction.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TextEditorPropertyAction.java,2,2,2,1,6,0,5,1,,,,1,0,0,,9,9,3,9,,0,1,2,6,,91,13,61,22,27,17,,,31,49,23,26,,,,,4,4,4,1,,2,,"0,28",17,17,17,9
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TextMergeViewerCreator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TextMergeViewerCreator.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,31,5,10,7,1,16,,,6,8,7,1,,,,,1,1,1,1,,0,,"1,60",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TextViewerCreator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\TextViewerCreator.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,32,6,10,7,1,16,,,6,8,7,1,,,,,1,1,1,1,,0,,"1,60",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\Utilities.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\Utilities.java,3,3,4,2,14,1,12,2,,,,6,46,4,,52,6,0,52,,0,5,0,47,,915,95,668,218,414,181,,,342,506,226,342,,,,,13,13,15,9,,8,,"0,27",170,168,183,112
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ViewerDescriptor.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ViewerDescriptor.java,3,3,3,2,11,1,9,1,,,,1,0,3,,4,4,3,4,,1,0,0,3,,79,12,51,20,24,19,,,27,40,21,21,,,,,9,9,10,3,,4,,"0,37",12,12,13,6
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ViewerSwitchingCancelled.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\ViewerSwitchingCancelled.java,0,0,0,0,0,0,0,0,,,,1,0,1,,0,0,0,0,,0,0,0,0,,19,5,4,3,1,10,,,2,3,3,0,,,,,0,0,0,0,,0,,"2,50",0,0,0,0
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\WorkQueue.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\WorkQueue.java,1,1,1,1,3,0,3,0,,,,1,0,0,,7,7,1,7,,0,0,0,7,,57,12,29,12,10,16,,,12,21,12,10,,,,,2,2,2,1,,1,,"0,55",8,8,8,7
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\Worker.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\Worker.java,2,2,2,1,6,0,6,0,,,,2,0,0,,14,14,7,14,,0,4,2,8,,134,17,94,30,46,23,,,44,68,30,41,,,,,7,7,7,1,,3,,"0,24",23,23,26,14
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\WorkerJob.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\WorkerJob.java,2,2,2,1,6,0,6,0,,,,1,0,0,,5,5,1,5,,0,1,1,3,,60,10,39,17,19,11,,,25,34,18,19,,,,,4,4,4,3,,1,,"0,28",8,8,8,7
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\DocumentMerger.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\DocumentMerger.java,4,3,4,2,16,1,14,1,,,,5,3,3,,85,82,13,85,,17,20,1,47,,1408,195,1041,345,722,186,,,567,806,342,589,,,,,20,20,29,11,,6,,"0,18",261,249,306,159
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\LineComparator.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\LineComparator.java,1,1,1,1,5,0,5,0,,,,1,0,0,,5,5,1,5,,1,0,0,4,,63,9,31,17,11,23,,,16,23,16,9,,,,,2,2,2,1,,1,,"0,74",6,6,6,5
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\MergeMessages.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\MergeMessages.java,1,1,1,1,3,0,2,1,,,,1,0,5,,1,1,0,1,,0,1,0,0,,31,6,14,10,2,12,,,8,10,9,1,,,,,1,1,1,1,,0,,"0,86",1,1,1,1
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\TextStreamMerger.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\merge\TextStreamMerger.java,14,10,14,9,58,10,48,3,,,,1,0,0,,1,1,0,1,,0,0,0,1,,97,14,61,19,39,25,,,40,49,22,33,,,,,14,10,14,9,,4,,"0,41",14,10,14,9
File,"bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,3,2,3,1,11,0,9,2,,,,1,0,0,,7,7,3,7,,0,0,4,3,,123,15,76,23,42,32,,,40,56,24,34,,,,,8,5,8,3,,2,,"0,42",18,15,19,9
